Experiment,idnumber,age,ethnicity,education,gender,condition,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,targetPresent,participantTargetPresent,participantSelection,accuracy,participantIDdecision,accuracyInnocentSupsect,confidence,question1ans_How many people were in the video?,question1acc,include
Rep1,1352,22,LatinHispanic,4-Year College Degree (BA BS),Female,1,79,1,103,62,31,110,0,1,1,0,Filler ID,NA,60,1,1,yes
Rep1,1355,20,WhiteEuropean,High School/GED,Male,3,36,95,110,71,5,98,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Rep1,1356,41,AsianIndian,Masters Degree,Female,2,110,79,37,40,33,78,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep1,1357,27,LatinHispanic,High School/GED,Female,3,22,51,110,36,100,19,1,1,110,1,Correct ID,1,70,1,1,yes
Rep1,1358,57,WhiteEuropean,High School/GED,Female,3,104,110,58,63,15,24,1,0,Not present,0,Incorrect Reject,NA,90,1,1,yes
Rep1,1360,36,WhiteEuropean,4-Year College Degree (BA BS),Female,3,77,94,1,86,110,105,1,1,105,0,Filler ID,NA,80,1,1,yes
Rep1,1362,50,WhiteEuropean,Masters Degree,Female,3,79,107,110,3,83,92,1,1,83,0,Filler ID,NA,70,1,1,yes
Rep1,1363,19,AsianIndian,High School/GED,Female,3,58,88,97,30,110,17,0,1,58,0,Filler ID,NA,70,1,1,yes
Rep1,1364,25,WhiteEuropean,Masters Degree,Male,2,41,66,20,87,110,44,0,1,41,0,Filler ID,NA,70,1,1,yes
Rep1,1365,23,AsianIndian,4-Year College Degree (BA BS),Female,2,69,18,8,31,110,84,1,1,110,1,Correct ID,1,70,1,1,yes
Rep1,1366,66,WhiteEuropean,4-Year College Degree (BA BS),Female,3,104,110,94,54,75,55,1,0,Not present,0,Incorrect Reject,NA,70,1,1,yes
Rep1,1367,52,WhiteEuropean,High School/GED,Female,1,16,110,46,73,56,79,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Rep1,1368,36,WhiteEuropean,2-Year College Degree (Associates),Female,2,110,11,94,83,14,16,1,1,110,1,Correct ID,1,90,1,1,yes
Rep1,1369,24,WhiteEuropean,High School/GED,Female,1,107,58,57,94,3,110,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Rep1,1371,54,WhiteEuropean,4-Year College Degree (BA BS),Female,2,52,29,110,41,34,1,1,1,110,1,Correct ID,1,50,1,1,yes
Rep1,1372,23,LatinHispanic,High School/GED,Male,2,77,107,110,87,23,67,1,1,110,1,Correct ID,1,80,1,1,yes
Rep1,1374,30,WhiteEuropean,2-Year College Degree (Associates),Male,1,24,51,106,64,110,107,1,1,110,1,Correct ID,1,70,1,1,yes
Rep1,1376,20,WhiteEuropean,Currently Attending College,Male,3,109,76,48,35,22,110,1,0,Not present,0,Incorrect Reject,NA,90,1,1,yes
Rep1,1377,30,WhiteEuropean,High School/GED,Female,1,41,27,47,15,51,110,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Rep1,1379,40,WhiteEuropean,4-Year College Degree (BA BS),Male,3,18,110,75,78,84,17,1,1,110,1,Correct ID,1,100,1,1,yes
Rep1,1380,58,WhiteEuropean,4-Year College Degree (BA BS),Female,1,28,110,4,27,61,106,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Rep1,1384,35,AsianIndian,4-Year College Degree (BA BS),Male,3,44,110,77,42,51,47,1,1,110,1,Correct ID,1,60,1,1,yes
Rep1,1385,31,AsianIndian,Masters Degree,Female,1,34,110,107,73,31,6,0,1,107,0,Filler ID,NA,70,1,1,yes
Rep1,1386,36,WhiteEuropean,High School/GED,Male,1,110,42,77,41,68,100,1,1,42,0,Filler ID,NA,100,1,1,yes
Rep1,1389,42,WhiteEuropean,4-Year College Degree (BA BS),Male,1,110,61,25,9,75,6,1,1,110,1,Correct ID,1,70,1,1,yes
Rep1,1390,31,WhiteEuropean,High School/GED,Female,3,4,10,110,54,80,22,0,0,Not present,1,Correct Reject,NA,40,1,1,yes
Rep1,1391,49,WhiteEuropean,4-Year College Degree (BA BS),Female,3,37,58,73,110,74,85,1,0,Not present,0,Incorrect Reject,NA,70,1,1,yes
Rep1,1392,31,LatinHispanic,2-Year College Degree (Associates),Male,2,109,6,110,90,27,54,1,1,90,0,Filler ID,NA,80,1,1,yes
Rep1,1394,29,WhiteEuropean,2-Year College Degree (Associates),Female,3,5,110,79,35,66,2,1,0,Not present,0,Incorrect Reject,NA,20,1,1,yes
Rep1,1396,55,WhiteEuropean,High School/GED,Female,1,49,92,64,110,31,3,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Rep1,1397,37,WhiteEuropean,Professional Degree (MD JD),Male,2,110,37,6,18,53,10,1,1,110,1,Correct ID,1,80,1,1,yes
Rep1,1399,33,WhiteEuropean,2-Year College Degree (Associates),Female,2,64,110,101,15,50,51,0,1,51,0,Filler ID,NA,70,1,1,yes
Rep1,1400,26,WhiteEuropean,Professional Degree (MD JD),Female,1,69,98,30,78,110,17,1,1,98,0,Filler ID,NA,80,1,1,yes
Rep1,1402,23,WhiteEuropean,4-Year College Degree (BA BS),Female,2,20,46,81,110,85,62,1,0,Not present,0,Incorrect Reject,NA,100,1,1,yes
Rep1,1404,28,WhiteEuropean,2-Year College Degree (Associates),Female,1,59,4,47,82,94,110,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Rep1,1405,36,WhiteEuropean,4-Year College Degree (BA BS),Male,1,110,21,24,14,70,33,0,1,33,0,Filler ID,NA,50,1,1,yes
Rep1,1406,34,LatinHispanic,Professional Degree (MD JD),Male,3,84,35,14,110,26,23,1,1,110,1,Correct ID,1,90,1,1,yes
Rep1,1408,32,BlackAfrican,2-Year College Degree (Associates),Female,2,19,46,110,37,56,17,1,1,110,1,Correct ID,1,40,1,1,yes
Rep1,1409,39,WhiteEuropean,High School/GED,Female,3,110,18,93,99,70,48,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Rep1,1410,40,WhiteEuropean,Masters Degree,Female,3,20,110,90,52,56,99,1,0,Not present,0,Incorrect Reject,NA,70,1,1,yes
Rep1,1411,30,WhiteEuropean,2-Year College Degree (Associates),Female,2,72,104,33,46,110,75,1,1,110,1,Correct ID,1,100,1,1,yes
Rep1,1412,49,BlackAfrican,4-Year College Degree (BA BS),Male,2,74,99,51,67,110,52,1,1,110,1,Correct ID,1,70,1,1,yes
Rep1,1413,49,WhiteEuropean,High School/GED,Male,3,93,44,69,104,110,46,0,1,44,0,Filler ID,NA,60,1,1,yes
Rep1,1415,34,WhiteEuropean,Masters Degree,Female,1,93,9,89,56,72,110,1,1,110,1,Correct ID,1,60,1,1,yes
Rep1,1416,30,WhiteEuropean,4-Year College Degree (BA BS),Female,1,17,110,24,39,34,25,1,1,110,1,Correct ID,1,50,1,1,yes
Rep1,1418,30,WhiteEuropean,4-Year College Degree (BA BS),Female,2,99,10,29,7,101,110,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Rep1,1419,32,WhiteEuropean,High School/GED,Female,2,10,63,33,6,99,110,1,0,Not present,0,Incorrect Reject,NA,70,1,1,yes
Rep1,1420,23,BlackAfrican,Currently Attending College,Female,1,50,30,110,91,92,22,1,1,110,1,Correct ID,1,80,1,1,yes
Rep1,1421,59,WhiteEuropean,Masters Degree,Female,3,79,110,55,89,106,108,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Rep1,1422,42,AsianIndian,Doctoral Degree,Female,3,36,34,110,70,99,13,0,1,36,0,Filler ID,NA,40,1,1,yes
Rep1,1423,21,WhiteEuropean,High School/GED,Female,2,88,51,95,61,110,66,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Rep1,1424,30,WhiteEuropean,2-Year College Degree (Associates),Female,3,106,65,11,25,110,13,1,1,110,1,Correct ID,1,100,1,1,yes
Rep1,1425,46,WhiteEuropean,4-Year College Degree (BA BS),Male,3,101,53,73,21,68,110,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep1,1426,57,WhiteEuropean,High School/GED,Female,2,82,47,37,34,57,110,1,1,82,0,Filler ID,NA,50,1,1,yes
Rep1,1427,32,WhiteEuropean,4-Year College Degree (BA BS),Female,1,40,47,70,35,5,110,0,1,40,0,Filler ID,NA,80,1,1,yes
Rep1,1428,36,WhiteEuropean,4-Year College Degree (BA BS),Female,2,56,53,3,110,27,41,0,0,Not present,1,Correct Reject,NA,30,1,1,yes
Rep1,1429,43,Other,4-Year College Degree (BA BS),Female,2,91,42,110,5,18,86,0,0,Not present,1,Correct Reject,NA,50,1,1,yes
Rep1,1430,26,WhiteEuropean,4-Year College Degree (BA BS),Female,3,4,110,85,104,80,30,1,1,110,1,Correct ID,1,100,1,1,yes
Rep1,1431,23,LatinHispanic,4-Year College Degree (BA BS),Female,3,40,35,59,3,110,80,1,1,110,1,Correct ID,1,80,1,1,yes
Rep1,1432,27,WhiteEuropean,4-Year College Degree (BA BS),Male,2,16,62,103,110,56,78,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Rep1,1433,29,WhiteEuropean,Doctoral Degree,Female,3,95,41,71,110,51,31,1,1,110,1,Correct ID,1,60,1,1,yes
Rep1,1434,31,BlackAfrican,Masters Degree,Male,2,110,58,11,89,3,12,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Rep1,1436,34,WhiteEuropean,Professional Degree (MD JD),Female,3,46,110,89,24,4,18,1,1,110,1,Correct ID,1,80,1,1,yes
Rep1,1437,22,WhiteEuropean,Currently Attending College,Male,1,33,70,51,99,9,110,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Rep1,1438,40,BlackAfrican,4-Year College Degree (BA BS),Female,2,110,26,58,79,45,70,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Rep1,1439,25,AsianIndian,Masters Degree,Male,1,85,64,13,52,15,110,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep1,1440,25,WhiteEuropean,2-Year College Degree (Associates),Female,1,4,18,73,110,94,66,1,1,73,0,Filler ID,NA,50,1,1,yes
Rep1,1441,44,NR,4-Year College Degree (BA BS),Female,1,13,106,38,89,110,2,0,1,38,0,Filler ID,NA,60,1,1,yes
Rep1,1442,21,LatinHispanic,Currently Attending College,Male,2,43,103,65,76,110,101,0,1,43,0,Filler ID,NA,10,1,1,yes
Rep1,1444,26,WhiteEuropean,High School/GED,Female,2,63,55,98,20,110,95,1,1,110,1,Correct ID,1,90,1,1,yes
Rep1,1445,55,WhiteEuropean,4-Year College Degree (BA BS),Male,3,47,5,29,110,8,23,1,1,110,1,Correct ID,1,30,1,1,yes
Rep1,1446,49,BlackAfrican,4-Year College Degree (BA BS),Female,3,110,86,100,70,61,24,1,1,100,0,Filler ID,NA,70,1,1,yes
Rep1,1449,43,WhiteEuropean,Masters Degree,Female,1,70,110,1,42,94,66,1,0,Not present,0,Incorrect Reject,NA,100,1,1,yes
Rep1,1450,24,LatinHispanic,4-Year College Degree (BA BS),Male,1,73,83,88,110,24,20,0,1,73,0,Filler ID,NA,100,1,1,yes
Rep1,1451,19,LatinHispanic,High School/GED,Male,1,102,110,47,12,41,52,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Rep1,1452,32,WhiteEuropean,High School/GED,Female,3,67,24,101,109,26,110,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Rep1,1453,47,WhiteEuropean,Masters Degree,Female,1,7,68,24,110,85,98,0,1,98,0,Filler ID,NA,70,1,1,yes
Rep1,1454,28,WhiteEuropean,Masters Degree,Female,1,97,103,110,61,89,64,1,1,110,1,Correct ID,1,80,1,1,yes
Rep1,1455,33,AsianIndian,Masters Degree,Female,1,79,59,110,23,104,101,1,1,110,1,Correct ID,1,100,1,1,yes
Rep1,1456,39,WhiteEuropean,High School/GED,Female,2,39,101,77,110,14,109,0,0,Not present,1,Correct Reject,NA,40,1,1,yes
Rep1,1457,28,WhiteEuropean,4-Year College Degree (BA BS),Male,2,13,24,110,82,41,31,0,1,13,0,Filler ID,NA,60,1,1,yes
Rep1,1459,22,WhiteEuropean,4-Year College Degree (BA BS),Female,1,110,59,89,37,41,78,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Rep1,1460,23,LatinHispanic,High School/GED,Male,1,110,12,24,7,101,108,1,0,Not present,0,Incorrect Reject,NA,100,1,1,yes
Rep1,1461,25,AsianIndian,4-Year College Degree (BA BS),Male,2,55,12,18,89,103,110,0,1,103,0,Filler ID,NA,60,1,1,yes
Rep1,1463,20,WhiteEuropean,High School/GED,Male,1,93,57,20,110,48,38,0,1,57,0,Filler ID,NA,20,1,1,yes
Rep1,1464,36,WhiteEuropean,Masters Degree,Female,2,28,110,16,32,88,26,1,0,Not present,0,Incorrect Reject,NA,100,1,1,yes
Rep1,1465,35,WhiteEuropean,2-Year College Degree (Associates),Female,2,1,110,15,54,42,6,0,1,6,0,Filler ID,NA,70,1,1,yes
Rep1,1466,70,WhiteEuropean,2-Year College Degree (Associates),Female,3,26,69,104,49,34,110,1,1,110,1,Correct ID,1,90,1,1,yes
Rep1,1467,40,WhiteEuropean,Masters Degree,Female,3,88,92,4,20,83,110,1,1,110,1,Correct ID,1,50,1,1,yes
Rep1,1468,31,WhiteEuropean,High School/GED,Female,2,73,110,20,37,56,59,1,0,Not present,0,Incorrect Reject,NA,80,1,1,yes
Rep1,1470,44,WhiteEuropean,High School/GED,Female,3,110,106,39,62,35,67,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep1,1471,27,Other,Professional Degree (MD JD),Male,3,110,61,11,57,64,5,1,0,Not present,0,Incorrect Reject,NA,100,1,1,yes
Rep1,1472,64,WhiteEuropean,2-Year College Degree (Associates),Male,3,106,34,24,62,56,110,1,1,110,1,Correct ID,1,70,1,1,yes
Rep1,1473,31,WhiteEuropean,4-Year College Degree (BA BS),Female,1,66,58,110,109,1,103,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Rep1,1474,32,WhiteEuropean,High School/GED,Female,2,25,27,35,80,89,110,1,0,Not present,0,Incorrect Reject,NA,80,1,1,yes
Rep1,1476,28,WhiteEuropean,Masters Degree,Female,3,88,85,110,1,24,70,1,0,Not present,0,Incorrect Reject,NA,60,1,1,yes
Rep1,1477,21,Other,Currently Attending College,Male,2,29,24,85,77,82,110,1,1,110,1,Correct ID,1,80,1,1,yes
Rep1,1478,20,Mixed Ethnicity,NR,Female,1,12,37,110,44,19,13,1,1,110,1,Correct ID,1,50,1,1,yes
Rep1,1480,22,BlackAfrican,4-Year College Degree (BA BS),Female,1,7,48,110,30,27,1,1,1,110,1,Correct ID,1,90,1,1,yes
Rep1,1481,40,AsianIndian,2-Year College Degree (Associates),Female,1,31,29,77,110,106,72,0,1,29,0,Filler ID,NA,100,1,1,yes
Rep1,1482,24,WhiteEuropean,4-Year College Degree (BA BS),Female,3,95,47,108,110,44,24,1,0,Not present,0,Incorrect Reject,NA,100,1,1,yes
Rep1,1483,40,WhiteEuropean,Professional Degree (MD JD),Male,3,22,80,110,45,8,98,1,0,Not present,0,Incorrect Reject,NA,70,1,1,yes
Rep1,1488,20,Other,High School/GED,Female,3,110,57,40,56,82,24,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep1,1490,23,LatinHispanic,4-Year College Degree (BA BS),Female,2,91,41,26,74,110,9,0,0,Not present,1,Correct Reject,NA,60,1,1,yes
Rep1,1492,18,WhiteEuropean,High School/GED,Male,3,11,88,104,6,52,110,0,1,88,0,Filler ID,NA,70,1,1,yes
Rep1,1493,21,LatinHispanic,High School/GED,Male,1,93,36,65,34,110,53,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Rep1,1494,34,AsianIndian,4-Year College Degree (BA BS),Male,2,110,15,75,57,36,73,1,1,110,1,Correct ID,1,90,1,1,yes
Rep1,1495,23,Mixed Ethnicity,Currently Attending College,Male,2,95,110,27,103,12,100,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep1,1498,19,Native American,Currently Attending College,Female,2,42,110,72,44,49,12,1,1,42,0,Filler ID,NA,50,1,1,yes
Rep1,1499,31,WhiteEuropean,4-Year College Degree (BA BS),Male,2,23,104,9,69,110,44,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep1,1500,32,WhiteEuropean,4-Year College Degree (BA BS),Female,1,75,53,41,110,30,26,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Rep1,1501,50,WhiteEuropean,2-Year College Degree (Associates),Male,1,61,60,14,2,17,110,1,1,110,1,Correct ID,1,80,1,1,yes
Rep1,1502,43,WhiteEuropean,High School/GED,Female,2,11,110,37,103,50,67,1,1,110,1,Correct ID,1,80,1,1,yes
Rep1,1504,37,WhiteEuropean,Masters Degree,Male,2,110,13,27,104,16,36,1,0,Not present,0,Incorrect Reject,NA,90,1,1,yes
Rep1,1505,38,WhiteEuropean,4-Year College Degree (BA BS),Female,2,53,110,36,9,87,94,1,1,110,1,Correct ID,1,90,1,1,yes
Rep1,1506,62,WhiteEuropean,Masters Degree,Female,3,57,28,62,55,110,7,1,0,Not present,0,Incorrect Reject,NA,80,1,1,yes
Rep1,1507,30,WhiteEuropean,High School/GED,Male,3,42,76,71,82,110,22,1,1,110,1,Correct ID,1,80,1,1,yes
Rep1,1508,26,Mixed Ethnicity,Currently Attending College,Female,2,52,105,1,110,9,53,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Rep1,1509,21,LatinHispanic,High School/GED,Male,2,53,23,20,62,82,110,0,1,110,0,False ID,0,60,1,1,yes
Rep1,1510,40,WhiteEuropean,2-Year College Degree (Associates),Female,2,35,110,60,34,8,41,1,1,41,0,Filler ID,NA,10,1,1,yes
Rep1,1511,26,WhiteEuropean,Masters Degree,Male,2,110,25,98,17,22,86,0,1,17,0,Filler ID,NA,20,1,1,yes
Rep1,1512,25,LatinHispanic,4-Year College Degree (BA BS),Male,1,56,110,53,102,93,51,1,1,110,1,Correct ID,1,100,1,1,yes
Rep1,1513,32,WhiteEuropean,Less than High School,Female,2,35,110,91,61,71,85,1,1,110,1,Correct ID,1,90,1,1,yes
Rep1,1514,27,WhiteEuropean,4-Year College Degree (BA BS),Male,1,41,2,110,91,106,39,1,1,110,1,Correct ID,1,60,1,1,yes
Rep1,1515,28,LatinHispanic,4-Year College Degree (BA BS),Female,1,109,16,26,108,24,110,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep1,1517,18,Mixed Ethnicity,Currently Attending College,Female,2,85,7,19,56,60,110,0,1,60,0,Filler ID,NA,60,1,1,yes
Rep1,1518,28,Mixed Ethnicity,2-Year College Degree (Associates),Female,1,12,110,10,15,22,61,1,1,110,1,Correct ID,1,80,1,1,yes
Rep1,1519,34,WhiteEuropean,4-Year College Degree (BA BS),Female,3,37,36,88,104,2,110,1,1,2,0,Filler ID,NA,10,1,1,yes
Rep1,1522,60,WhiteEuropean,4-Year College Degree (BA BS),Male,3,47,44,76,91,64,110,1,0,Not present,0,Incorrect Reject,NA,60,1,1,yes
Rep1,1523,28,LatinHispanic,4-Year College Degree (BA BS),Male,2,86,37,102,58,110,57,1,1,110,1,Correct ID,1,70,1,1,yes
Rep1,1524,44,WhiteEuropean,2-Year College Degree (Associates),Female,1,94,11,41,42,56,110,1,0,Not present,0,Incorrect Reject,NA,60,1,1,yes
Rep1,1526,24,AsianIndian,NR,Male,3,65,12,110,7,108,53,0,0,Not present,1,Correct Reject,NA,50,1,1,yes
Rep1,1527,32,BlackAfrican,Professional Degree (MD JD),Female,3,10,110,42,59,33,21,1,0,Not present,0,Incorrect Reject,NA,10,1,1,yes
Rep1,1528,53,BlackAfrican,Masters Degree,Male,3,110,59,89,90,79,9,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep1,1529,31,WhiteEuropean,4-Year College Degree (BA BS),Male,2,70,18,4,110,69,14,1,1,110,1,Correct ID,1,80,1,1,yes
Rep1,1531,21,Mixed Ethnicity,4-Year College Degree (BA BS),Male,2,55,74,71,50,45,110,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Rep1,1532,43,WhiteEuropean,High School/GED,Male,2,92,59,41,78,110,21,1,0,Not present,0,Incorrect Reject,NA,30,1,1,yes
Rep1,1533,27,WhiteEuropean,Masters Degree,Female,2,110,49,39,7,88,54,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Rep1,1535,27,WhiteEuropean,High School/GED,Male,3,44,102,110,105,43,82,1,0,Not present,0,Incorrect Reject,NA,90,1,1,yes
Rep1,1537,57,WhiteEuropean,2-Year College Degree (Associates),Female,3,108,28,110,65,103,11,1,1,110,1,Correct ID,1,80,1,1,yes
Rep1,1539,33,WhiteEuropean,Less than High School,Female,2,95,35,48,110,18,103,1,1,110,1,Correct ID,1,40,1,1,yes
Rep1,1540,32,LatinHispanic,High School/GED,Male,1,37,51,64,93,76,110,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep1,1541,22,WhiteEuropean,Currently Attending College,Male,3,5,34,104,17,64,110,1,1,110,1,Correct ID,1,70,1,1,yes
Rep1,1542,34,Mixed Ethnicity,2-Year College Degree (Associates),Male,2,1,65,110,21,85,54,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep1,1544,30,WhiteEuropean,Masters Degree,Male,1,33,110,79,51,15,57,0,1,33,0,Filler ID,NA,80,1,1,yes
Rep1,1545,21,LatinHispanic,Currently Attending College,Male,2,50,110,99,56,55,79,0,0,Not present,1,Correct Reject,NA,60,1,1,yes
Rep1,1546,25,Other,4-Year College Degree (BA BS),Male,1,99,61,42,22,110,106,0,0,Not present,1,Correct Reject,NA,60,2,0,no
Rep1,1547,34,WhiteEuropean,4-Year College Degree (BA BS),Female,3,27,8,82,85,110,65,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep1,1549,28,WhiteEuropean,4-Year College Degree (BA BS),Male,2,61,93,110,105,17,2,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Rep1,1550,31,LatinHispanic,High School/GED,Male,1,97,36,110,50,58,2,1,1,58,0,Filler ID,NA,0,1,1,yes
Rep1,1551,31,WhiteEuropean,High School/GED,Male,3,69,23,80,14,81,110,1,1,110,1,Correct ID,1,70,1,1,yes
Rep1,1552,30,WhiteEuropean,High School/GED,Female,1,60,110,68,86,39,12,1,0,Not present,0,Incorrect Reject,NA,100,1,1,yes
Rep1,1553,25,WhiteEuropean,High School/GED,Male,2,46,1,9,106,108,110,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Rep1,1556,41,WhiteEuropean,Masters Degree,Female,2,55,91,45,46,13,110,1,0,Not present,0,Incorrect Reject,NA,80,1,1,yes
Rep1,1557,46,WhiteEuropean,4-Year College Degree (BA BS),Female,2,110,23,25,77,42,105,0,1,105,0,Filler ID,NA,50,1,1,yes
Rep1,1558,23,WhiteEuropean,High School/GED,Female,2,14,30,110,65,68,11,1,1,110,1,Correct ID,1,70,1,1,yes
Rep1,1559,31,WhiteEuropean,Masters Degree,Female,3,109,110,90,44,60,42,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Rep1,1560,20,BlackAfrican,Currently Attending College,Female,3,53,95,110,77,75,50,1,1,110,1,Correct ID,1,80,1,1,yes
Rep1,1562,40,WhiteEuropean,High School/GED,Male,2,53,105,110,24,80,99,0,0,Not present,1,Correct Reject,NA,40,1,1,yes
Rep1,1564,39,AsianIndian,Doctoral Degree,Male,3,20,2,77,63,4,110,1,0,Not present,0,Incorrect Reject,NA,40,1,1,yes
Rep1,1565,25,LatinHispanic,Currently Attending College,Male,3,97,66,21,74,110,35,1,1,110,1,Correct ID,1,80,1,1,yes
Rep1,1566,18,Other,High School/GED,Male,1,26,110,56,96,29,51,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep1,1567,40,WhiteEuropean,Masters Degree,Female,1,110,19,45,57,2,55,0,0,Not present,1,Correct Reject,NA,50,1,1,yes
Rep1,1569,26,Mixed Ethnicity,4-Year College Degree (BA BS),Male,2,24,92,25,109,110,41,1,0,Not present,0,Incorrect Reject,NA,70,1,1,yes
Rep1,1571,50,WhiteEuropean,Masters Degree,Female,2,52,1,10,81,99,110,0,1,99,0,Filler ID,NA,70,1,1,yes
Rep1,1572,32,BlackAfrican,Masters Degree,Male,1,47,27,52,110,93,108,0,1,108,0,Filler ID,NA,50,1,1,yes
Rep1,1573,18,WhiteEuropean,High School/GED,Male,2,79,110,45,59,75,38,1,0,Not present,0,Incorrect Reject,NA,40,1,1,yes
Rep1,1575,50,WhiteEuropean,2-Year College Degree (Associates),Female,3,76,16,22,110,84,34,1,0,Not present,0,Incorrect Reject,NA,80,1,1,yes
Rep1,1576,35,WhiteEuropean,4-Year College Degree (BA BS),Female,1,50,3,18,110,6,45,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Rep1,1578,37,WhiteEuropean,4-Year College Degree (BA BS),Male,3,33,110,45,72,60,59,1,1,110,1,Correct ID,1,90,1,1,yes
Rep1,1579,36,WhiteEuropean,4-Year College Degree (BA BS),Male,2,20,108,69,25,110,57,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Rep1,1580,31,WhiteEuropean,4-Year College Degree (BA BS),Female,3,55,110,66,82,10,28,1,1,110,1,Correct ID,1,90,1,1,yes
Rep1,1582,33,WhiteEuropean,4-Year College Degree (BA BS),Male,1,104,14,110,99,90,87,1,1,110,1,Correct ID,1,90,1,1,yes
Rep1,1583,35,WhiteEuropean,Masters Degree,Male,2,87,66,61,64,91,110,1,1,110,1,Correct ID,1,70,1,1,yes
Rep1,1584,27,WhiteEuropean,2-Year College Degree (Associates),Male,1,110,42,49,74,100,6,1,1,74,0,Filler ID,NA,30,2,0,no
Rep1,1586,23,WhiteEuropean,4-Year College Degree (BA BS),Male,2,79,110,53,65,33,18,1,0,Not present,0,Incorrect Reject,NA,70,1,1,yes
Rep1,1588,34,WhiteEuropean,4-Year College Degree (BA BS),Female,3,61,9,11,110,10,52,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Rep1,1590,32,WhiteEuropean,High School/GED,Male,3,110,5,76,81,35,27,1,1,110,1,Correct ID,1,70,1,1,yes
Rep1,1591,27,LatinHispanic,Currently Attending College,Female,2,91,80,51,62,88,110,1,1,110,1,Correct ID,1,90,1,1,yes
Rep1,1592,22,WhiteEuropean,4-Year College Degree (BA BS),Male,1,24,12,7,110,25,80,0,0,Not present,1,Correct Reject,NA,60,1,1,yes
Rep1,1593,36,WhiteEuropean,Masters Degree,Male,3,110,77,72,52,81,27,1,0,Not present,0,Incorrect Reject,NA,50,1,1,yes
Rep1,1594,36,Other,Masters Degree,Male,1,76,110,10,18,48,34,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep1,1595,29,WhiteEuropean,4-Year College Degree (BA BS),Female,3,110,1,46,100,16,107,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep1,1596,40,BlackAfrican,Currently Attending College,Female,1,70,107,11,22,110,21,1,1,110,1,Correct ID,1,90,1,1,yes
Rep1,1598,28,WhiteEuropean,4-Year College Degree (BA BS),Female,1,38,106,76,14,85,110,1,1,110,1,Correct ID,1,90,1,1,yes
Rep1,1599,25,WhiteEuropean,Masters Degree,Male,2,2,110,76,99,56,32,1,0,Not present,0,Incorrect Reject,NA,70,2,0,no
Rep1,1600,24,WhiteEuropean,High School/GED,Male,3,8,110,66,18,92,3,1,1,110,1,Correct ID,1,70,1,1,yes
Rep1,1601,24,WhiteEuropean,High School/GED,Female,3,34,62,68,110,28,51,1,1,110,1,Correct ID,1,60,1,1,yes
Rep1,1603,30,WhiteEuropean,High School/GED,Female,2,110,61,107,55,7,85,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
